nu_m2_per_s,U_inf_m_per_s,x_m,Re_x,delta99_m
1e-06,0.1,2.59774436090226,259774.436090226,0.0250762914119581
1e-06,0.1,2.60902255639098,260902.255639098,0.0251306672432354
1e-06,0.1,2.6203007518797,262030.07518797,0.0251849256739623
1e-06,0.1,2.63157894736842,263157.894736842,0.0252390674612948
1e-06,0.1,2.64285714285714,264285.714285714,0.0252930933542849
1e-06,0.1,2.65413533834586,265413.533834587,0.025347004094002
1e-06,0.1,2.66541353383459,266541.353383459,0.025400800413651
1e-06,0.1,2.67669172932331,267669.172932331,0.0254544830386892
1e-06,0.1,2.68796992481203,268796.992481203,0.0255080526869398
1e-06,0.1,2.69924812030075,269924.812030075,0.0255615100687045
1e-06,0.1,2.71052631578947,271052.631578947,0.0256148558868728
1e-06,0.1,2.7218045112782,272180.45112782,0.0256680908370304
1e-06,0.1,2.73308270676692,273308.270676692,0.0257212156075646
1e-06,0.1,2.74436090225564,274436.090225564,0.0257742308797684
1e-06,0.1,2.75563909774436,275563.909774436,0.0258271373279423
1e-06,0.1,2.76691729323308,276691.729323308,0.0258799356194944
1e-06,0.1,2.7781954887218,277819.54887218,0.0259326264150385
1e-06,0.1,2.78947368421053,278947.368421053,0.0259852103684911
1e-06,0.1,2.80075187969925,280075.187969925,0.0260376881271652
1e-06,0.1,2.81203007518797,281203.007518797,0.026090060331864
1e-06,0.1,2.82330827067669,282330.827067669,0.0261423276169717
1e-06,0.1,2.83458646616541,283458.646616541,0.0261944906105438
1e-06,0.1,2.84586466165414,284586.466165414,0.0262465499343942
1e-06,0.1,2.85714285714286,285714.285714286,0.0262985062041826
1e-06,0.1,2.86842105263158,286842.105263158,0.0263503600294988
1e-06,0.1,2.8796992481203,287969.92481203,0.0264021120139468
1e-06,0.1,2.89097744360902,289097.744360902,0.0264537627552258
1e-06,0.1,2.90225563909774,290225.563909774,0.0265053128452119
1e-06,0.1,2.91353383458647,291353.383458647,0.0265567628700363
1e-06,0.1,2.92481203007519,292481.203007519,0.0266081134101635
1e-06,0.1,2.93609022556391,293609.022556391,0.0266593650404675
1e-06,0.1,2.94736842105263,294736.842105263,0.0267105183303073
1e-06,0.1,2.95864661654135,295864.661654135,0.0267615738436002
1e-06,0.1,2.96992481203007,296992.481203008,0.0268125321388945
1e-06,0.1,2.9812030075188,298120.30075188,0.0268633937694408
1e-06,0.1,2.99248120300752,299248.120300752,0.0269141592832623
1e-06,0.1,3.00375939849624,300375.939849624,0.0269648292232232
1e-06,0.1,3.01503759398496,301503.759398496,0.0270154041270971
1e-06,0.1,3.02631578947368,302631.578947368,0.0270658845276329
1e-06,0.1,3.03759398496241,303759.398496241,0.0271162709526207
1e-06,0.1,3.04887218045113,304887.218045113,0.027166563924956
1e-06,0.1,3.06015037593985,306015.037593985,0.0272167639627033
1e-06,0.1,3.07142857142857,307142.857142857,0.0272668715791578
1e-06,0.1,3.08270676691729,308270.676691729,0.0273168872829074
1e-06,0.1,3.09398496240602,309398.496240602,0.0273668115778921
1e-06,0.1,3.10526315789474,310526.315789474,0.0274166449634639
1e-06,0.1,3.11654135338346,311654.135338346,0.0274663879344448
1e-06,0.1,3.12781954887218,312781.954887218,0.027516040981184
1e-06,0.1,3.1390977443609,313909.77443609,0.0275656045896145
1e-06,0.1,3.15037593984962,315037.593984962,0.0276150792413087
1e-06,0.1,3.16165413533835,316165.413533835,0.0276644654135326
1e-06,0.1,3.17293233082707,317293.233082707,0.0277137635792998
1e-06,0.1,3.18421052631579,318421.052631579,0.0277629742074243
1e-06,0.1,3.19548872180451,319548.872180451,0.0278120977625724
1e-06,0.1,3.20676691729323,320676.691729323,0.0278611347053143
1e-06,0.1,3.21804511278195,321804.511278196,0.0279100854921738
1e-06,0.1,3.22932330827068,322932.330827068,0.0279589505756785
1e-06,0.1,3.2406015037594,324060.15037594,0.0280077304044083
1e-06,0.1,3.25187969924812,325187.969924812,0.0280564254230434
1e-06,0.1,3.26315789473684,326315.789473684,0.028105036072412
1e-06,0.1,3.27443609022556,327443.609022556,0.0281535627895363
1e-06,0.1,3.28571428571429,328571.428571429,0.0282020060076786
1e-06,0.1,3.29699248120301,329699.248120301,0.0282503661563868
1e-06,0.1,3.30827067669173,330827.067669173,0.028298643661538
1e-06,0.1,3.31954887218045,331954.887218045,0.0283468389453831
1e-06,0.1,3.33082706766917,333082.706766917,0.0283949524265893
1e-06,0.1,3.34210526315789,334210.52631579,0.0284429845202829
1e-06,0.1,3.35338345864662,335338.345864662,0.0284909356380908
1e-06,0.1,3.36466165413534,336466.165413534,0.028538806188182
1e-06,0.1,3.37593984962406,337593.984962406,0.0285865965753078
1e-06,0.1,3.38721804511278,338721.804511278,0.0286343072008418
1e-06,0.1,3.3984962406015,339849.62406015,0.0286819384628195
1e-06,0.1,3.40977443609023,340977.443609023,0.0287294907559766
1e-06,0.1,3.42105263157895,342105.263157895,0.0287769644717876
1e-06,0.1,3.43233082706767,343233.082706767,0.0288243599985031
1e-06,0.1,3.44360902255639,344360.902255639,0.0288716777211871
1e-06,0.1,3.45488721804511,345488.721804511,0.028918918021753
1e-06,0.1,3.46616541353383,346616.541353384,0.0289660812790003
1e-06,0.1,3.47744360902256,347744.360902256,0.0290131678686495
1e-06,0.1,3.48872180451128,348872.180451128,0.0290601781633771
1e-06,0.1,3.5,350000,0.0291071125328501
1e-06,0.1,3.51127819548872,351127.819548872,0.02915397134376
1e-06,0.1,3.52255639097744,352255.639097744,0.0292007549598562
1e-06,0.1,3.53383458646617,353383.458646617,0.0292474637419785
1e-06,0.1,3.54511278195489,354511.278195489,0.0292940980480903
1e-06,0.1,3.55639097744361,355639.097744361,0.0293406582333101
1e-06,0.1,3.56766917293233,356766.917293233,0.0293871446499433
1e-06,0.1,3.57894736842105,357894.736842105,0.029433557647513
1e-06,0.1,3.59022556390977,359022.556390977,0.0294798975727911
1e-06,0.1,3.6015037593985,360150.37593985,0.0295261647698281
1e-06,0.1,3.61278195488722,361278.195488722,0.0295723595799831
1e-06,0.1,3.62406015037594,362406.015037594,0.0296184823419533
1e-06,0.1,3.63533834586466,363533.834586466,0.0296645333918028
1e-06,0.1,3.64661654135338,364661.654135338,0.0297105130629911
1e-06,0.1,3.65789473684211,365789.473684211,0.0297564216864015
1e-06,0.1,3.66917293233083,366917.293233083,0.0298022595903688
1e-06,0.1,3.68045112781955,368045.112781955,0.0298480271007065
1e-06,0.1,3.69172932330827,369172.932330827,0.0298937245407342
1e-06,0.1,3.70300751879699,370300.751879699,0.0299393522313038
1e-06,0.1,3.71428571428571,371428.571428571,0.0299849104908262
1e-06,0.1,3.72556390977444,372556.390977444,0.0300303996352969
1e-06,0.1,3.73684210526316,373684.210526316,0.0300758199783218
1e-06,0.1,3.74812030075188,374812.030075188,0.0301211718311423
1e-06,0.1,3.7593984962406,375939.84962406,0.0301664555026603
1e-06,0.1,3.77067669172932,377067.669172932,0.0302116712994625
1e-06,0.1,3.78195488721805,378195.488721805,0.0302568195258449
1e-06,0.1,3.79323308270677,379323.308270677,0.0303019004838365
1e-06,0.1,3.80451127819549,380451.127819549,0.030346914473223
1e-06,0.1,3.81578947368421,381578.947368421,0.03039186179157
1e-06,0.1,3.82706766917293,382706.766917293,0.030436742734246
1e-06,0.1,3.83834586466165,383834.586466165,0.0304815575944449
1e-06,0.1,3.84962406015038,384962.406015038,0.0305263066632084
1e-06,0.1,3.8609022556391,386090.22556391,0.0305709902294483
1e-06,0.1,3.87218045112782,387218.045112782,0.0306156085799679
1e-06,0.1,3.88345864661654,388345.864661654,0.0306601619994837
1e-06,0.1,3.89473684210526,389473.684210526,0.0307046507706466
1e-06,0.1,3.90601503759398,390601.503759399,0.0307490751740626
1e-06,0.1,3.91729323308271,391729.323308271,0.0307934354883136
1e-06,0.1,3.92857142857143,392857.142857143,0.030837731989978
1e-06,0.1,3.93984962406015,393984.962406015,0.0308819649536505
1e-06,0.1,3.95112781954887,395112.781954887,0.0309261346519619
1e-06,0.1,3.96240601503759,396240.601503759,0.0309702413555991
1e-06,0.1,3.97368421052632,397368.421052632,0.0310142853333241
1e-06,0.1,3.98496240601504,398496.240601504,0.0310582668519933
1e-06,0.1,3.99624060150376,399624.060150376,0.0311021861765762
1e-06,0.1,4.00751879699248,400751.879699248,0.0311460435701742
1e-06,0.1,4.0187969924812,401879.69924812,0.0311898392940388
1e-06,0.1,4.03007518796993,403007.518796993,0.0312335736075901
